,,,Type,Planner,ID,,,,,Type,ID,Translation,Affinity,Upgrade,Class,,Starting Class,ID,,Armor,ID,,Talisman,ID,,Great Rune,ID,,Crystal Tear,ID,,Weapon Class,Weapon,ID,isReinforce,isUnique,,Affinity,ID,,Magic,ID
,,,,,,,,,,,,,,,,,,,,Eccentric's Manchettes,940200.0,,,,,,,,,,,Consumable,Hefty Volcano Pot,960000.0,FALSE,FALSE,,,,,Bayle's Flame Lightning,2007010.0
,,,,,,,,,,,,,,,,,,,,Freyja's Gauntlets,5120200.0,,,,,,,,,,,Consumable,Rancor Pot,865000.0,FALSE,FALSE,,,,,Golden Arcs,2007700.0
,,,,,,,,,,,,,,,,,,,,Blue Silver Bracelets,240200.0,,,,,,,,,,,Consumable,Hefty Rancor Pot,965000.0,FALSE,FALSE,,,,,Golden Arcs,2007700.0
,,,,,,,,,,,,,,,,,,,,Fire Monk Gauntlets,350200.0,,,,,,,,,,,Consumable,Cursed-Blood Pot,,FALSE,FALSE,,,,,Giant Golden Arc,2007710.0
,,,,,,,,,,,,,,,,,,,,Blackflame Monk Gauntlets,351200.0,,,,,,,,,,,Consumable,Alluring Pot,,FALSE,FALSE,,,,,Giant Golden Arc,2007710.0
,,,,,,,,,,,,,,,,,,,,Zamor Bracelets,1070200.0,,,,,,,,,,,Consumable,Beastlure Pot,,FALSE,FALSE,,,,,Spira,2007720.0
,,,,,,,,,,,,,,,,,,,,Black Knife Gauntlets,180200.0,,,,,,,,,,,Consumable,Albinauric Pot,,FALSE,FALSE,,,,,Watchful Spirit,2007600.0
,,,,,,,,,,,,,,,,,,,,Gauntlets of Night,5090200.0,,,,,,,,,,,Consumable,Roped Fire Pot,840000.0,FALSE,FALSE,,,,,Divine Bird Feathers,2007740.0
,,,,,,,,,,,,,,,,,,,,Malenia's Gauntlet,770200.0,,,,,,,,,,,Consumable,Roped Oil Pot,,FALSE,FALSE,,,,,Divine Beast Tornado,2007730.0
,,,,,,,,,,,,,,,,,,,,Elden Lord Bracers,460200.0,,,,,,,,,,,Consumable,Roped Magic Pot,846000.0,FALSE,FALSE,,,,,Divine Beast Tornado,2007730.0
,,,,,,,,,,,,,,,,,,,,Messmer's Gauntlets,5220200.0,,,,,,,,,,,Consumable,Roped Lightning Pot,842000.0,FALSE,FALSE,,,,,Divine Beast Tornado,2007730.0
,,,,,,,,,,,,,,,,,,,,Knight Gauntlets,1500200.0,,,,,,,,,,,Consumable,Roped Holy Water Pot,851000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Vagabond Knight Gauntlets,660200.0,,,,,,,,,,,Consumable,Roped Poison Pot,844000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Carian Knight Gauntlets,980200.0,,,,,,,,,,,Consumable,Roped Fetid Pot,843000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Godrick Knight Gauntlets,1770200.0,,,,,,,,,,,Consumable,Roped Fly Pot,847000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Cuckoo Knight Gauntlets,1780200.0,,,,,,,,,,,Consumable,Roped Frenzied Flame Pot,976000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Redmane Knight Gauntlets,1800200.0,,,,,,,,,,,Consumable,Roped Volcano Pot,849000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Gelmir Knight Gauntlets,1760200.0,,,,,,,,,,,Consumable,Spark Aromatic,351000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Leyndell Knight Gauntlets,1790200.0,,,,,,,,,,,Consumable,Uplifting Aromatic,,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Haligtree Knight Gauntlets,1820200.0,,,,,,,,,,,Consumable,Poison Spraymist,358000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Mausoleum Knight Gauntlets,1810200.0,,,,,,,,,,,Consumable,Acid Spraymist,,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Black Knight Gauntlets,5150200.0,,,,,,,,,,,Consumable,Bloodboil Aromatic,,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Bloodhound Knight Gauntlets,790200.0,,,,,,,,,,,Consumable,Ironjar Aromatic,,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Cleanrot Gauntlets,340200.0,,,,,,,,,,,Consumable,Bone Dart,171000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Fire Knight Gauntlets,5180200.0,,,,,,,,,,,Consumable,Poisonbone Dart,172000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Death Knight Gauntlets,5200200.0,,,,,,,,,,,Consumable,Crystal Dart,174000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Horned Warrior Gauntlets,5250200.0,,,,,,,,,,,Consumable,Throwing Dagger,170000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Divine Bird Warrior Gauntlets,5253200.0,,,,,,,,,,,Consumable,Kukri,173000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Oathseeker Knight Gauntlets,5000200.0,,,,,,,,,,,Consumable,Fan Daggers,175000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Raging Wolf Gauntlets,860200.0,,,,,,,,,,,Consumable,Dragon Communion Harpoon,471000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Hoslow's Gauntlets,650200.0,,,,,,,,,,,Consumable,Ruin Fragment,176000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Twinned Gauntlets,600200.0,,,,,,,,,,,Consumable,Roundrock,472000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Drake Knight Gauntlets,60200.0,,,,,,,,,,,Consumable,Poisoned Stone,184000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Blaidd's Gauntlets,170200.0,,,,,,,,,,,Consumable,Poisoned Stone Clump,184100.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Briar Gauntlets,210200.0,,,,,,,,,,,Consumable,Explosive Stone,183000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Fingerprint Gauntlets,950200.0,,,,,,,,,,,Consumable,Explosive Stone Clump,183100.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Rakshasa Gauntlets,5160200.0,,,,,,,,,,,Consumable,Glintstone Scrap,305000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Royal Remains Gauntlets,690200.0,,,,,,,,,,,Consumable,Large Glintstone Scrap,305100.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,All-Knowing Gauntlets,590200.0,,,,,,,,,,,Consumable,Cuckoo Glintstone,303000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Royal Knight Gauntlets,280200.0,,,,,,,,,,,Consumable,Glinting Nail,620000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Rellana's Gloves,5260200.0,,,,,,,,,,,Consumable,Gravity Stone Fan,306000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Maliketh's Gauntlets,760200.0,,,,,,,,,,,Consumable,Gravity Stone Chunk,307000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Banished Knight Gauntlets,200200.0,,,,,,,,,,,Consumable,Fire Spritestone,619000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Night's Cavalry Gauntlets,230200.0,,,,,,,,,,,Consumable,Spritestone,600000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Gauntlets of Solitude,5130200.0,,,,,,,,,,,Consumable,Fire Coil,618000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Veteran's Gauntlets,780200.0,,,,,,,,,,,Consumable,Surging Frenzied Flame,616000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Scaled Gauntlets,80200.0,,,,,,,,,,,Consumable,Innard Meat,470000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Beast Champion Gauntlets,720200.0,,,,,,,,,,,Consumable,Call of Tibia,615000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Tree Sentinel Gauntlets,270200.0,,,,,,,,,,,Reusable,Wraith Calling Bell,308000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Malformed Dragon Gauntlets,260200.0,,,,,,,,,,,Reusable,Ancestral Infant's Head,300000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Crucible Gauntlets,570200.0,,,,,,,,,,,Reusable,Omen Bairn 1,301000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Gaius's Gauntlets,3010200.0,,,,,,,,,,,Reusable,Omen Bairn 2,301000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Radahn's Gauntlets,470200.0,,,,,,,,,,,Reusable,Regal Omen Bairn 1,301100.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Young Lion's Gauntlets,5270200.0,,,,,,,,,,,Reusable,Regal Omen Bairn 2,301100.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Lionel's Gauntlets,640200.0,,,,,,,,,,,Reusable,Horned Bairn,613000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Bull-Goat Gauntlets,140200.0,,,,,,,,,,,Reusable,Perfumed Oil of Ranah,614000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Verdigris Gauntlets,5010200.0,,,,,,,,,,,Reusable,Lamenter's Mask - Attack,502000.0,FALSE,FALSE,,,,,,
,,,,,,,,,,,,,,,,,,,,Omen Gauntlets,970200.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fire Prelate Gauntlets,360200.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cloth Trousers,160300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Traveler's Boots,1020300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Commoner's Shoes,810300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Aristocrat Boots,370300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Old Aristocrat Shoes,390300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Page Trousers,220300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Guardian Greaves,330300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Prisoner Trousers,890300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Soiled Loincloth,5070300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Mushroom Legs,1130300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Astrologer Trousers,630300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Sorcerer Leggings,830300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Battlemage Legwraps,1000300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Errant Sorcerer Boots,990300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Spellblade's Trousers,130300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Alberich's Trousers,120300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Preceptor's Trousers,910300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Old Sorcerer's Legwraps,580300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Queen's Leggings,510300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Snow Witch Skirt,1010300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,High Priest Undergarments,5060300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Prophet Trousers,620300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Traveling Maiden Boots,900300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Finger Maiden Shoes,902300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Sage Trousers,430300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Dryleaf Cuissardes,3000300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Gold Waistwrap,1040300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Perfumer Sarong,90300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Traveler's Slops,100300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Depraved Perfumer Trousers,540300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Consort's Trousers,960300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fur Leggings,300300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Shaman Leggings,301300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Godskin Apostle Trousers,520300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Godskin Noble Trousers,530300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Sanguine Noble Waistcloth,320300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Ansbach's Boots,5110300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Leather Trousers,40300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Leather Boots,1400300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Warrior Greaves,670300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Noble's Trousers,740300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,War Surgeon Trousers,680300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Thiollier's Trousers,5030300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Nomadic Merchant's Trousers,250300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Bandit Boots,930300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Confessor Boots,880300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Omenkiller Boots,1890300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Gravebird Anklets,5230300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Dancer's Trousers,5080300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Foot Soldier Greaves,1830300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Common Soldier Greaves,5240300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Vulgar Militia Greaves,420300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Shadow Militiaman Greaves,5280300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Duelist Greaves,310300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Rotten Duelist Greaves,2000300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Nox Greaves,290300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Champion Gaiters,730300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Leather Leg Wraps,5190300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Iron Rivet Greaves,5020300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Igon's Loincloth,5100300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Ascetic's Ankle Guards,5210300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Chain Leggings,1100300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Godrick Soldier Greaves,1700300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Raya Lucarian Greaves,1710300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Radahn Soldier Greaves,1730300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Leyndell Soldier Greaves,1720300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Haligtree Greaves,1750300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Mausoleum Greaves,1740300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Messmer Soldier Greaves,5140300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Exile Greaves,190300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Kaiden Trousers,50300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Land of Reeds Greaves,870300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,White Reed Greaves,872300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Ronin's Greaves,150300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Eccentric's Breeches,940300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Freyja's Greaves,5120300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Blue Silver Mail Skirt,240300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fire Monk Greaves,350300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Blackflame Monk Greaves,351300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Zamor Legwraps,1070300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Black Knife Greaves,180300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Greaves of Night,5090300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Malenia's Greaves,770300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Elden Lord Greaves,460300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Messmer's Greaves,5220300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Knight Greaves,1500300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Vagabond Knight Greaves,660300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Carian Knight Greaves,980300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Godrick Knight Greaves,1770300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cuckoo Knight Greaves,1780300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Redmane Knight Greaves,1800300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Gelmir Knight Greaves,1760300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Leyndell Knight Greaves,1790300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Haligtree Knight Greaves,1820300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Mausoleum Knight Greaves,1810300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Black Knight Greaves,5150300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Bloodhound Knight Greaves,790300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cleanrot Greaves,340300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fire Knight Greaves,5180300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Death Knight Greaves,5200300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Horned Warrior Greaves,5250300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Divine Bird Warrior Greaves,5253300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oathseeker Knight Greaves,5000300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Raging Wolf Greaves,860300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Hoslow's Greaves,650300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Twinned Greaves,600300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Drake Knight Greaves,60300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Blaidd's Greaves,170300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Briar Greaves,210300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fingerprint Greaves,950300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Rakshasa Greaves,5160300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Royal Remains Greaves,690300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,All-Knowing Greaves,590300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Royal Knight Greaves,280300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Rellana's Greaves,5260300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Maliketh's Greaves,760300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Banished Knight Greaves,200300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Night's Cavalry Greaves,230300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Greaves of Solitude,5130300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Veteran's Greaves,780300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Scaled Greaves,80300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Beast Champion Greaves,720300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Tree Sentinel Greaves,270300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Malformed Dragon Greaves,260300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Crucible Greaves,570300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Gaius's Greaves,3010300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Radahn's Greaves,470300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Young Lion's Greaves,5270300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Lionel's Greaves,640300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Bull-Goat Greaves,140300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Verdigris Greaves,5010300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Omen Greaves,970300.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fire Prelate Greaves,360300.0,,,,,,,,,,,,,,,,,,,,,
