Type,Name,ID,AtkID,Display Name,slotLength,mp,mp_charge,stamina,stamina_charge,requirementIntellect,requirementFaith,requirementLuck,weapon buff speffect,PhysAtk,MagicAtk,FireAtk,LtngAtk,HolyAtk,heal speffect,Heal Add,Only Uses Int,Only Uses Faith,No Scale,UseDurationMult,miscSpEffect1,miscSpEffect2,miscSpEffect3,miscSpEffect4,durationSpEffect,bulletLifeId,bulletRange,miscBullet,hitRadius,hitRadiusMax,Effect,Duration,Radius,isExtendSpEffectLife,statusSpEffectId1,statusSpEffectId2,statusSpEffectId1Scale,statusSpEffectId2Scale,Status Effect,Magic Category ID 1,Magic Category ID 2,Category Name 1,Category Name 2,MagicCategoryCombined,Catalyst 1,Catalyst 2,Multiplier1,Multiplier2,Catalyst + Multiplier 1,Catalyst + Multiplier 2,Atk Category 1,Atk Category 2, Atk Category 3,Atk Category 4,AtkCategoryCombined,stamina cost,Status Type,Status Buildup,Status Buildup1,Status Buildup2
Incantation,Heal from Afar,2006400.0,210640001.0,Heal from Afar - Ally,1.0,45.0,0.0,40.0,0.0,0.0,18.0,0.0,,0.0,0.0,0.0,0.0,0.0,21640001.0,-336.0,FALSE,TRUE,FALSE,FALSE,21640001.0,,,,,,210640001.0,,6.0,-1.0,Heals friendly targets in range for 3.36x spell buff (only uses faith scaling),,6.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,40.0,,,,
Incantation,Heal from Afar,2006400.0,210640001.0,Heal from Afar - Those Who Live in Death,1.0,45.0,0.0,40.0,0.0,0.0,18.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,474.0,,,,,,210640001.0,,6.0,-1.0,Damages Those Who Live in Death for ⌊MaxHP * 0.5⌋ + 300 HP,,6.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,40.0,,,,
Incantation,Erdtree Heal,6424.0,64240.0,Erdtree Heal - Self,1.0,65.0,0.0,50.0,0.0,0.0,42.0,0.0,,0.0,0.0,0.0,0.0,0.0,1642400.0,-590.0,FALSE,TRUE,FALSE,FALSE,1642400.0,,,,,,,,,,Heals caster for 5.9x spell buff (only uses faith scaling),,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,,,,
Incantation,Erdtree Heal,6424.0,64241.0,Erdtree Heal - Ally,1.0,65.0,0.0,50.0,0.0,0.0,42.0,0.0,,0.0,0.0,0.0,0.0,0.0,1642401.0,-398.0,FALSE,TRUE,FALSE,FALSE,1642401.0,,,,,,10642401.0,,3.0,15.0,Heals friendly targets in range for 3.98x spell buff (only uses faith scaling),,15.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,,,,
Incantation,Erdtree Heal,6424.0,64241.0,Erdtree Heal - Those Who Live in Death,1.0,65.0,0.0,50.0,0.0,0.0,42.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,474.0,,,,,,10642401.0,,3.0,15.0,Damages Those Who Live in Death for ⌊MaxHP * 0.5⌋ + 300 HP,,15.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,,,,
Incantation,Blessing's Boon,6430.0,64300.0,Blessing's Boon - Self,1.0,30.0,0.0,30.0,0.0,0.0,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,1643000.0,-8.0,FALSE,FALSE,FALSE,TRUE,1643000.0,,,,1643000.0,,,,,,Heals caster for 8 HP/s,90.0,,TRUE,,,,,,0.0,0.0,,,,,,,,,,,,,,,30.0,,,,
Incantation,Blessing's Boon,6430.0,64301.0,Blessing's Boon - Ally,1.0,30.0,0.0,30.0,0.0,0.0,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,1643001.0,-8.0,FALSE,FALSE,FALSE,TRUE,1643001.0,,,,1643001.0,,10643001.0,,6.0,-1.0,Heals friendly targets in range for 8 HP/s,90.0,6.0,TRUE,,,,,,0.0,0.0,,,,,,,,,,,,,,,30.0,,,,
Incantation,Blessing's Boon,6430.0,64301.0,Blessing's Boon - Those Who Live in Death,1.0,30.0,0.0,30.0,0.0,0.0,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,475.0,,,,475.0,,10643001.0,,6.0,-1.0,Damages Those Who Live in Death for ⌊MaxHP * 0.03⌋ + 10 HP/s,30.0,6.0,FALSE,,,,,,0.0,0.0,,,,,,,,,,,,,,,30.0,,,,
Incantation,Blessing of the Erdtree,6431.0,64310.0,Blessing of the Erdtree - Self,1.0,60.0,0.0,50.0,0.0,0.0,38.0,0.0,,0.0,0.0,0.0,0.0,0.0,1643100.0,-12.0,FALSE,FALSE,FALSE,TRUE,1643100.0,,,,1643100.0,,,,,,Heals caster for 12 HP/s,90.0,,TRUE,,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,,,,
Incantation,Blessing of the Erdtree,6431.0,64311.0,Blessing of the Erdtree - Ally,1.0,60.0,0.0,50.0,0.0,0.0,38.0,0.0,,0.0,0.0,0.0,0.0,0.0,1643101.0,-12.0,FALSE,FALSE,FALSE,TRUE,1643101.0,,,,1643101.0,,10643101.0,,3.0,15.0,Heals friendly targets in range for 12 HP/s,90.0,15.0,TRUE,,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,,,,
Incantation,Blessing of the Erdtree,6431.0,64311.0,Blessing of the Erdtree - Those Who Live in Death,1.0,60.0,0.0,50.0,0.0,0.0,38.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,475.0,,,,475.0,,10643101.0,,3.0,15.0,Damages Those Who Live in Death for ⌊MaxHP * 0.03⌋ + 10 HP/s,30.0,15.0,FALSE,,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,,,,
Incantation,Minor Erdtree,2006670.0,210667000.0,Minor Erdtree - Heal,2.0,30.0,0.0,30.0,0.0,0.0,70.0,0.0,,0.0,0.0,0.0,0.0,0.0,21667000.0,-9.0,FALSE,FALSE,FALSE,FALSE,21667000.0,,,,,210667001.0,210667001.0,210667001.0,0.3,3.0,Creates a small Erdtree that heals caster and nearby allies for 18 HP every 0.45 seconds while in range (effective 40 HP/s),30.0,3.0,FALSE,,,,,,0.0,0.0,,,,,,,,,,,,,,,30.0,,,,
Incantation,Minor Erdtree,2006670.0,210667000.0,Minor Erdtree - Those Who Live in Death,2.0,30.0,0.0,30.0,0.0,0.0,70.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,475.0,,,,475.0,,210667001.0,,0.3,3.0,Damages Those Who Live in Death for ⌊MaxHP * 0.03⌋ + 10 HP/s,30.0,3.0,FALSE,,,,,,0.0,0.0,,,,,,,,,,,,,,,30.0,,,,
Incantation,Aspects of the Crucible: Breath,7520.0,75200.0,Aspects of the Crucible: Breath,1.0,28.0,4.0,40.0,0.0,0.0,27.0,0.0,,0.0,0.0,98.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,0.0,Aspects of the Crucible,,Aspects of the Crucible,,,,,,,Breath Attack,,,,Breath Attack,40.0,,,,
Incantation,Aspects of the Crucible: Tail,7500.0,75000.0,Aspects of the Crucible: Tail - Charged 1st Hit/Uncharged,1.0,20.0,20.0,32.0,42.0,0.0,27.0,0.0,,202.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,0.0,Aspects of the Crucible,,Aspects of the Crucible,,,,,,,,,,,,42.0,,,,
Incantation,Aspects of the Crucible: Tail,7500.0,75005.0,Aspects of the Crucible: Tail - Charged 2nd Hit,1.0,20.0,20.0,32.0,42.0,0.0,27.0,0.0,,274.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,0.0,Aspects of the Crucible,,Aspects of the Crucible,,,,,,,Charged Spell,,,,Charged Spell,42.0,,,,
Incantation,Aspects of the Crucible: Horns,7510.0,75100.0,Aspects of the Crucible: Horns,1.0,18.0,18.0,38.0,49.0,0.0,27.0,0.0,,277.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,0.0,Aspects of the Crucible,,Aspects of the Crucible,,,,,,,,,,,,38.0,,,,
Incantation,Aspects of the Crucible: Horns,7510.0,75105.0,Aspects of the Crucible: Horns - Charged,1.0,18.0,18.0,38.0,49.0,0.0,27.0,0.0,,327.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,0.0,Aspects of the Crucible,,Aspects of the Crucible,,,,,,,Charged Spell,,,,Charged Spell,49.0,,,,
Incantation,Aspects of the Crucible: Horns,7510.0,75101.0,Aspects of the Crucible: Horns (Offhand),1.0,18.0,18.0,38.0,49.0,0.0,27.0,0.0,,277.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,0.0,Aspects of the Crucible,,Aspects of the Crucible,,,,,,,,,,,,38.0,,,,
Incantation,Aspects of the Crucible: Horns,7510.0,75106.0,Aspects of the Crucible: Horns (Offhand) - Charged,1.0,18.0,18.0,38.0,49.0,0.0,27.0,0.0,,327.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,0.0,Aspects of the Crucible,,Aspects of the Crucible,,,,,,,Charged Spell,,,,Charged Spell,49.0,,,,
Incantation,Aspects of the Crucible: Thorns,2006650.0,210665000.0,Aspects of the Crucible: Thorns,1.0,14.0,14.0,29.0,38.0,0.0,27.0,0.0,,45.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,38.0,Aspects of the Crucible,38 - Godfrey Icon,Aspects of the Crucible & 38 - Godfrey Icon,,,,,,,Aspects of the Crucible,,,,Aspects of the Crucible,29.0,,,,
Incantation,Aspects of the Crucible: Thorns,2006650.0,210665001.0,Aspects of the Crucible: Thorns - Charged,1.0,14.0,14.0,29.0,38.0,0.0,27.0,0.0,,120.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,38.0,Aspects of the Crucible,38 - Godfrey Icon,Aspects of the Crucible & 38 - Godfrey Icon,,,,,,,Aspects of the Crucible,,,,Aspects of the Crucible,38.0,,,,
Incantation,Aspects of the Crucible: Bloom,2006660.0,210666000.0,Aspects of the Crucible: Bloom,1.0,23.0,23.0,20.0,26.0,0.0,27.0,0.0,,0.0,0.0,0.0,0.0,80.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,0.0,Aspects of the Crucible,,Aspects of the Crucible,,,,,,,Aspects of the Crucible,,,,Aspects of the Crucible,20.0,,,,
Incantation,Aspects of the Crucible: Bloom,2006660.0,210666050.0,Aspects of the Crucible: Bloom - Charged,1.0,23.0,23.0,20.0,26.0,0.0,27.0,0.0,,0.0,0.0,0.0,0.0,100.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,28.0,0.0,Aspects of the Crucible,,Aspects of the Crucible,,,,,,,Aspects of the Crucible,Charged Spell,,,Aspects of the Crucible & Charged Spell,26.0,,,,
Incantation,Land of Shadow,2006680.0,210668000.0,Land of Shadow,1.0,40.0,0.0,48.0,0.0,0.0,58.0,0.0,,0.0,0.0,0.0,0.0,150.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210668002.0,,2.0,3.5,,,3.5,,,,,,,0.0,0.0,,,,,,,,,,,,,,,48.0,,,,
Incantation,Land of Shadow,2006680.0,210668001.0,Land of Shadow - Orbs,1.0,40.0,0.0,48.0,0.0,0.0,58.0,0.0,,0.0,0.0,0.0,0.0,65.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,48.0,,,,
Incantation,Elden Stars,6720.0,67202.0,Elden Stars,2.0,41.0,0.0,48.0,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,61.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,48.0,,,,
Incantation,Elden Stars,6720.0,67200.0,Elden Stars,2.0,41.0,0.0,48.0,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,20.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,48.0,,,,
Incantation,Elden Stars,6720.0,67201.0,Elden Stars,2.0,41.0,0.0,48.0,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,199.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10672003.0,,4.2,-1.0,,,4.2,,,,,,,0.0,0.0,,,,,,,,,,,,,,,48.0,,,,
Incantation,Black Blade,7530.0,75300.0,Black Blade,2.0,26.0,0.0,44.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,0.0,225.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,44.0,,,,
Incantation,Black Blade,7530.0,75301.0,Black Blade - Bullet,2.0,26.0,0.0,44.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,0.0,162.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks); decreases target max HP by 0.9x for 15 seconds,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,44.0,,,,
Incantation,Black Blade,7530.0,75302.0,Black Blade,2.0,26.0,0.0,44.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,0.0,232.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,44.0,,,,
Incantation,Black Blade,7530.0,75303.0,Black Blade - Bullet,2.0,26.0,0.0,44.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,0.0,169.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks); decreases target max HP by 0.9x for 15 seconds,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,44.0,,,,
Incantation,Black Blade,7530.0,75304.0,Black Blade,2.0,26.0,0.0,44.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,0.0,225.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,44.0,,,,
Incantation,Black Blade,7530.0,75305.0,Black Blade - Bullet,2.0,26.0,0.0,44.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,0.0,162.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks); decreases target max HP by 0.9x for 15 seconds,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,44.0,,,,
Incantation,Black Blade,7530.0,75306.0,Black Blade,2.0,26.0,0.0,44.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,0.0,232.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,44.0,,,,
Incantation,Black Blade,7530.0,75307.0,Black Blade - Bullet,2.0,26.0,0.0,44.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,0.0,169.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Damages target for ⌊MaxHP * 0.001⌋ + 1 (ticks 10/s for 2 seconds; 20 total ticks); decreases target max HP by 0.9x for 15 seconds,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,44.0,,,,
Incantation,Discus of Light,6700.0,67000.0,Discus of Light,1.0,3.0,0.0,20.0,0.0,13.0,13.0,0.0,,0.0,0.0,0.0,0.0,150.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,20.0,,,,
Incantation,Discus of Light,6700.0,67001.0,Discus of Light,1.0,3.0,0.0,20.0,0.0,13.0,13.0,0.0,,0.0,0.0,0.0,0.0,150.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,20.0,,,,
Incantation,Discus of Light,6700.0,67002.0,Discus of Light,1.0,3.0,0.0,20.0,0.0,13.0,13.0,0.0,,0.0,0.0,0.0,0.0,150.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,20.0,,,,
Incantation,Discus of Light,6700.0,67003.0,Discus of Light,1.0,3.0,0.0,20.0,0.0,13.0,13.0,0.0,,0.0,0.0,0.0,0.0,150.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,20.0,,,,
Incantation,Triple Rings of Light,6701.0,67010.0,Triple Rings of Light,1.0,23.0,0.0,28.0,0.0,23.0,23.0,0.0,,0.0,0.0,0.0,0.0,155.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,28.0,,,,
Incantation,Triple Rings of Light,6701.0,67011.0,Triple Rings of Light,1.0,23.0,0.0,28.0,0.0,23.0,23.0,0.0,,0.0,0.0,0.0,0.0,155.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,28.0,,,,
Incantation,Triple Rings of Light,6701.0,67012.0,Triple Rings of Light,1.0,23.0,0.0,28.0,0.0,23.0,23.0,0.0,,0.0,0.0,0.0,0.0,155.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,28.0,,,,
Incantation,Triple Rings of Light,6701.0,67013.0,Triple Rings of Light,1.0,23.0,0.0,28.0,0.0,23.0,23.0,0.0,,0.0,0.0,0.0,0.0,155.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,28.0,,,,
Incantation,Triple Rings of Light,6701.0,67014.0,Triple Rings of Light,1.0,23.0,0.0,28.0,0.0,23.0,23.0,0.0,,0.0,0.0,0.0,0.0,155.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,28.0,,,,
Incantation,Radagon's Rings of Light,6710.0,67100.0,Radagon's Rings of Light,1.0,21.0,21.0,37.0,48.0,31.0,31.0,0.0,,0.0,0.0,0.0,0.0,310.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,,,,,,37.0,,,,
Incantation,Radagon's Rings of Light,6710.0,67105.0,Radagon's Rings of Light - Charged,1.0,21.0,21.0,37.0,48.0,31.0,31.0,0.0,,0.0,0.0,0.0,0.0,395.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,24.0,34.0,Golden Order Fundamentalist,Golden Ring of Light,Golden Order Fundamentalist & Golden Ring of Light,Golden Order Seal,Dryleaf Seal,1.1,1.15,Golden Order Seal; 1.1x,Dryleaf Seal; 1.15x,Charged Spell,,,,Charged Spell,48.0,,,,
Incantation,Multilayered Ring of Light,2006710.0,210671000.0,Multilayered Ring of Light,1.0,23.0,23.0,28.0,36.0,0.0,36.0,0.0,,0.0,0.0,0.0,0.0,200.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,34.0,0.0,Golden Ring of Light,,Golden Ring of Light,Dryleaf Seal,,1.15,,Dryleaf Seal; 1.15x,,Golden Ring of Light,,,,Golden Ring of Light,28.0,,,,
Incantation,Multilayered Ring of Light,2006710.0,210671001.0,Multilayered Ring of Light,1.0,23.0,23.0,28.0,36.0,0.0,36.0,0.0,,0.0,0.0,0.0,0.0,40.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,34.0,0.0,Golden Ring of Light,,Golden Ring of Light,Dryleaf Seal,,1.15,,Dryleaf Seal; 1.15x,,Golden Ring of Light,,,,Golden Ring of Light,28.0,,,,
Incantation,Multilayered Ring of Light,2006710.0,210671050.0,Multilayered Ring of Light - Charged,1.0,23.0,23.0,28.0,36.0,0.0,36.0,0.0,,0.0,0.0,0.0,0.0,250.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,34.0,0.0,Golden Ring of Light,,Golden Ring of Light,Dryleaf Seal,,1.15,,Dryleaf Seal; 1.15x,,Golden Ring of Light,Charged Spell,,,Golden Ring of Light & Charged Spell,36.0,,,,
Incantation,Multilayered Ring of Light,2006710.0,210671051.0,Multilayered Ring of Light - Charged,1.0,23.0,23.0,28.0,36.0,0.0,36.0,0.0,,0.0,0.0,0.0,0.0,45.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,34.0,0.0,Golden Ring of Light,,Golden Ring of Light,Dryleaf Seal,,1.15,,Dryleaf Seal; 1.15x,,Golden Ring of Light,Charged Spell,,,Golden Ring of Light & Charged Spell,36.0,,,,
Incantation,Litany of Proper Death,6750.0,67500.0,Litany of Proper Death,1.0,17.0,0.0,28.0,0.0,17.0,17.0,0.0,,0.0,0.0,0.0,0.0,56.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,10x damage to Those Who Live in Death,,,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,28.0,,,,
Incantation,Order Healing,6780.0,67800.0,Order Healing,1.0,15.0,0.0,10.0,0.0,11.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Removes death buildup,,,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,10.0,,,,
Incantation,Order's Blade,6770.0,,Order's Blade,1.0,22.0,0.0,10.0,0.0,13.0,13.0,0.0,1677000.0,0.0,0.0,0.0,0.0,75.0,,,FALSE,TRUE,FALSE,TRUE,,,,,1677000.0,,,,,,Adds holy AR to weapon (0.75 * Spell Buff; only uses faith scaling) and does 2x damage to Those Who Live in Death,90.0,,TRUE,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,10.0,,,,
Incantation,Immutable Shield,6740.0,,Immutable Shield,1.0,15.0,0.0,10.0,0.0,19.0,19.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,1674000.0,,,,,,Shield blocks 100% of elemental damage and status build-up,30.0,,TRUE,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,10.0,,,,
Incantation,Law of Causality,6760.0,67600.0,Law of Causality,1.0,22.0,0.0,20.0,0.0,29.0,0.0,0.0,,0.0,0.0,0.0,0.0,487.0,,,FALSE,FALSE,TRUE,FALSE,,,,,,,10676001.0,,4.0,-1.0,Does not scale,,4.0,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,20.0,,,,
Incantation,Law of Causality,6760.0,67601.0,Law of Causality,1.0,22.0,0.0,20.0,0.0,29.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,1676000.0,,,,,,Causes the above attack to trigger after 5 hits - hit count resets after 7 seconds,120.0,,TRUE,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,20.0,,,,
Incantation,Law of Regression,6730.0,67300.0,Law of Regression,1.0,55.0,0.0,50.0,0.0,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10673000.0,,1.0,-1.0,,,1.0,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,50.0,,,,
Incantation,Law of Regression,6730.0,67300.0,Law of Regression,1.0,55.0,0.0,50.0,0.0,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10673001.0,,1.0,-1.0,,,1.0,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,50.0,,,,
Incantation,Law of Regression,6730.0,67300.0,Law of Regression,1.0,55.0,0.0,50.0,0.0,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10673002.0,,1.0,-1.0,,,1.0,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,50.0,,,,
